Student_ID,Machine_learning,Data_mining,Cyber_security,Software_engineering,Research_methodology,Blockchain,Total_Score,Percentage,Class,Machine_learning_scaled,Data_mining_scaled,Cyber_security_scaled,Software_engineering_scaled,Research_methodology_scaled,Blockchain_scaled,Data_mining_decimal_scaled,Percentage_Bin
RP11194,51.0,51.0,58.0,56,59,52,327.0,54.5,Lower Class,0.51,0.51,0.58,0.56,0.59,0.52,0.051,Lower Class
RP05136,47.0,48.0,45.0,42,47,41,270.0,45.0,Pass Class,0.47000000000000003,0.48,0.45,0.42,0.47000000000000003,0.41000000000000003,0.048,Pass Class
RP08511,50.0,55.0,55.0,50,52,50,312.0,52.0,Lower Class,0.5,0.55,0.55,0.5,0.52,0.5,0.055,Lower Class
RP07435,45.0,41.0,43.0,44,46,47,266.0,44.33,Pass Class,0.45,0.41000000000000003,0.43,0.44,0.46,0.47000000000000003,0.041,Pass Class
RP16477,90.0,90.0,76.0,80,72,88,496.0,82.67,First Class,0.9,0.9,0.76,0.8,0.72,0.88,0.09,First Class
RP00937,31.0,7.0,36.0,6,0,1,81.0,13.5,Fail,0.31,0.07,0.36,0.06,0.0,0.01,0.007,Fail
RP11966,57.0,51.0,59.0,50,50,58,325.0,54.17,Lower Class,0.5700000000000001,0.51,0.59,0.5,0.5,0.58,0.051,Lower Class
RP01693,15.0,19.0,18.0,5,4,13,74.0,12.33,Fail,0.15,0.19,0.18,0.05,0.04,0.13,0.019,Fail
RP06217,43.0,41.0,40.0,41,40,46,251.0,41.83,Pass Class,0.43,0.41000000000000003,0.4,0.41000000000000003,0.4,0.46,0.041,Pass Class
RP09460,54.0,52.0,54.0,53,50,54,317.0,52.83,Lower Class,0.54,0.52,0.54,0.53,0.5,0.54,0.052,Lower Class
RP12528,69.0,64.0,69.0,69,63,60,394.0,65.67,Second Class,0.6900000000000001,0.64,0.6900000000000001,0.6900000000000001,0.63,0.6,0.064,Second Class
RP15485,62.0,67.0,65.0,64,62,62,382.0,63.67,Second Class,0.62,0.67,0.65,0.64,0.62,0.62,0.067,Second Class
RP05793,48.0,49.0,41.0,47,47,47,279.0,46.5,Pass Class,0.48,0.49,0.41000000000000003,0.47000000000000003,0.47000000000000003,0.47000000000000003,0.049,Pass Class
RP12267,67.0,62.0,61.0,69,61,69,389.0,64.83,Second Class,0.67,0.62,0.61,0.6900000000000001,0.61,0.6900000000000001,0.062,Second Class
RP02222,33.0,33.0,37.0,10,28,28,169.0,28.17,Fail,0.33,0.33,0.37,0.1,0.28,0.28,0.033,Fail
RP15758,65.0,69.0,69.0,65,60,69,397.0,66.17,Second Class,0.65,0.6900000000000001,0.6900000000000001,0.65,0.6,0.6900000000000001,0.069,Second Class
RP04694,43.0,45.0,45.0,44,42,41,260.0,43.33,Pass Class,0.43,0.45,0.45,0.44,0.42,0.41000000000000003,0.045,Pass Class
RP10109,50.0,51.0,59.0,52,57,57,326.0,54.33,Lower Class,0.5,0.51,0.59,0.52,0.5700000000000001,0.5700000000000001,0.051,Lower Class
RP05108,42.0,46.0,44.0,43,43,40,258.0,43.0,Pass Class,0.42,0.46,0.44,0.43,0.43,0.4,0.046,Pass Class
RP13481,62.0,69.0,60.0,63,60,65,379.0,63.17,Second Class,0.62,0.6900000000000001,0.6,0.63,0.6,0.65,0.069,Second Class
RP04746,44.0,44.0,45.0,49,46,45,273.0,45.5,Pass Class,0.44,0.44,0.45,0.49,0.46,0.45,0.044,Pass Class
RP01605,34.0,20.0,15.0,37,26,17,149.0,24.83,Fail,0.34,0.2,0.15,0.37,0.26,0.17,0.02,Fail
RP17396,79.0,86.0,74.0,81,78,77,475.0,79.17,First Class,0.79,0.86,0.74,0.81,0.78,0.77,0.086,First Class
RP16864,79.0,86.0,70.0,75,72,70,452.0,75.33,First Class,0.79,0.86,0.7000000000000001,0.75,0.72,0.7000000000000001,0.086,First Class
RP08214,54.0,53.0,57.0,53,53,58,328.0,54.67,Lower Class,0.54,0.53,0.5700000000000001,0.53,0.53,0.58,0.053,Lower Class
RP01093,7.0,19.0,16.0,21,5,12,80.0,13.33,Fail,0.07,0.19,0.16,0.21,0.05,0.12,0.019,Fail
RP13885,63.0,67.0,62.0,61,60,68,381.0,63.5,Second Class,0.63,0.67,0.62,0.61,0.6,0.68,0.067,Second Class
RP06312,47.0,47.0,40.0,47,42,46,269.0,44.83,Pass Class,0.47000000000000003,0.47000000000000003,0.4,0.47000000000000003,0.42,0.46,0.047,Pass Class
RP09013,50.0,57.0,53.0,53,59,52,324.0,54.0,Lower Class,0.5,0.5700000000000001,0.53,0.53,0.59,0.52,0.057,Lower Class
RP00352,54.0,5.0,11.0,11,11,26,118.0,19.67,Fail,0.54,0.05,0.11,0.11,0.11,0.26,0.005,Fail
RP14783,64.0,66.0,67.0,68,65,69,399.0,66.5,Second Class,0.64,0.66,0.67,0.68,0.65,0.6900000000000001,0.066,Second Class
RP01531,34.0,9.0,34.0,19,38,29,163.0,27.17,Fail,0.34,0.09,0.34,0.19,0.38,0.29,0.009,Fail
RP13592,68.0,64.0,61.0,62,68,60,383.0,63.83,Second Class,0.68,0.64,0.61,0.62,0.68,0.6,0.064,Second Class
RP15216,69.0,60.0,62.0,67,61,69,388.0,64.67,Second Class,0.6900000000000001,0.6,0.62,0.67,0.61,0.6900000000000001,0.06,Second Class
RP11541,55.0,55.0,57.0,55,51,53,326.0,54.33,Lower Class,0.55,0.55,0.5700000000000001,0.55,0.51,0.53,0.055,Lower Class
RP00219,16.0,34.0,20.0,13,31,34,148.0,24.67,Fail,0.16,0.34,0.2,0.13,0.31,0.34,0.034,Fail
RP06814,44.0,40.0,41.0,48,46,47,266.0,44.33,Pass Class,0.44,0.4,0.41000000000000003,0.48,0.46,0.47000000000000003,0.04,Pass Class
RP05358,48.0,44.0,42.0,44,41,43,262.0,43.67,Pass Class,0.48,0.44,0.42,0.44,0.41000000000000003,0.43,0.044,Pass Class
RP15730,69.0,69.0,67.0,68,66,61,400.0,66.67,Second Class,0.6900000000000001,0.6900000000000001,0.67,0.68,0.66,0.61,0.069,Second Class
RP13044,66.0,60.0,69.0,69,62,60,386.0,64.33,Second Class,0.66,0.6,0.6900000000000001,0.6900000000000001,0.62,0.6,0.06,Second Class
RP01454,25.0,29.0,28.0,9,30,21,142.0,23.67,Fail,0.25,0.29,0.28,0.09,0.3,0.21,0.029,Fail
RP14933,61.0,65.0,69.0,67,66,62,390.0,65.0,Second Class,0.61,0.65,0.6900000000000001,0.67,0.66,0.62,0.065,Second Class
RP04741,43.0,44.0,45.0,43,42,48,265.0,44.17,Pass Class,0.43,0.44,0.45,0.43,0.42,0.48,0.044,Pass Class
RP02815,0.0,12.0,18.0,16,36,34,116.0,19.33,Fail,0.0,0.12,0.18,0.16,0.36,0.34,0.012,Fail
RP07887,47.0,44.0,42.0,45,43,49,270.0,45.0,Pass Class,0.47000000000000003,0.44,0.42,0.45,0.43,0.49,0.044,Pass Class
RP04974,46.0,44.0,48.0,44,48,47,277.0,46.17,Pass Class,0.46,0.44,0.48,0.44,0.48,0.47000000000000003,0.044,Pass Class
RP01183,16.0,19.0,38.0,39,6,4,122.0,20.33,Fail,0.16,0.19,0.38,0.39,0.06,0.04,0.019,Fail
RP10036,52.0,53.0,51.0,51,55,59,321.0,53.5,Lower Class,0.52,0.53,0.51,0.51,0.55,0.59,0.053,Lower Class
RP03948,10.0,34.0,37.0,25,25,21,152.0,25.33,Fail,0.1,0.34,0.37,0.25,0.25,0.21,0.034,Fail
RP03190,26.0,32.0,12.0,3,0,25,98.0,16.33,Fail,0.26,0.32,0.12,0.03,0.0,0.25,0.032,Fail
RP14481,66.0,60.0,62.0,64,62,61,375.0,62.5,Second Class,0.66,0.6,0.62,0.64,0.62,0.61,0.06,Second Class
RP19827,89.0,78.0,77.0,92,87,88,511.0,85.17,First Class,0.89,0.78,0.77,0.92,0.87,0.88,0.078,First Class
RP09624,56.0,50.0,57.0,58,54,53,328.0,54.67,Lower Class,0.56,0.5,0.5700000000000001,0.58,0.54,0.53,0.05,Lower Class
RP01007,23.0,13.0,17.0,9,15,15,92.0,15.33,Fail,0.23,0.13,0.17,0.09,0.15,0.15,0.013,Fail
RP02326,32.0,1.0,28.0,32,34,7,134.0,22.33,Fail,0.32,0.01,0.28,0.32,0.34,0.07,0.001,Fail
RP10646,54.0,55.0,56.0,56,59,57,337.0,56.17,Lower Class,0.54,0.55,0.56,0.56,0.59,0.5700000000000001,0.055,Lower Class
RP19524,77.0,77.0,71.0,70,92,97,484.0,80.67,First Class,0.77,0.77,0.71,0.7000000000000001,0.92,0.97,0.077,First Class
RP17726,100.0,92.0,78.0,87,80,76,513.0,85.5,First Class,1.0,0.92,0.78,0.87,0.8,0.76,0.092,First Class
RP05744,43.0,47.0,43.0,41,43,48,265.0,44.17,Pass Class,0.43,0.47000000000000003,0.43,0.41000000000000003,0.43,0.48,0.047,Pass Class
RP12681,64.93014345156746,68.0,62.0,60,63,61,378.93,63.16,Second Class,0.6493014345156746,0.68,0.62,0.6,0.63,0.61,0.068,Second Class
RP14584,67.0,63.0,68.0,64,60,62,384.0,64.0,Second Class,0.67,0.63,0.68,0.64,0.6,0.62,0.063,Second Class
RP19258,96.0,75.0,71.0,88,74,95,499.0,83.17,First Class,0.96,0.75,0.71,0.88,0.74,0.9500000000000001,0.075,First Class
RP11882,53.18254991281081,52.0,56.0,56,54,54,325.18,54.2,Lower Class,0.5318254991281082,0.52,0.56,0.56,0.54,0.54,0.052,Lower Class
RP01028,8.0,55.0,9.0,26,12,31,141.0,23.5,Fail,0.08,0.55,0.09,0.26,0.12,0.31,0.055,Fail
RP04070,40.0,43.0,54.0,43,43,41,264.0,44.0,Pass Class,0.4,0.43,0.54,0.43,0.43,0.41000000000000003,0.043,Pass Class
RP18573,83.0,95.0,91.0,81,76,73,499.0,83.17,First Class,0.8300000000000001,0.9500000000000001,0.91,0.81,0.76,0.73,0.095,First Class
RP14653,64.0,61.0,64.0,66,64,64,383.0,63.83,Second Class,0.64,0.61,0.64,0.66,0.64,0.64,0.061,Second Class
RP06651,49.0,48.0,42.0,45,41,44,269.0,44.83,Pass Class,0.49,0.48,0.42,0.45,0.41000000000000003,0.44,0.048,Pass Class
RP15784,61.0,65.0,65.0,60,62,62,375.0,62.5,Second Class,0.61,0.65,0.65,0.6,0.62,0.62,0.065,Second Class
RP17649,85.0,86.0,77.0,78,87,71,484.0,80.67,First Class,0.85,0.86,0.77,0.78,0.87,0.71,0.086,First Class
RP04623,43.0,46.0,43.0,48,46,41,267.0,44.5,Pass Class,0.43,0.46,0.43,0.48,0.46,0.41000000000000003,0.046,Pass Class
RP10386,59.0,50.0,53.0,53,50,54,319.0,53.17,Lower Class,0.59,0.5,0.53,0.53,0.5,0.54,0.05,Lower Class
RP13671,67.0,69.0,68.0,61,61,68,394.0,65.67,Second Class,0.67,0.6900000000000001,0.68,0.61,0.61,0.68,0.069,Second Class
RP14047,66.0,68.0,68.0,62,60,65,389.0,64.83,Second Class,0.66,0.68,0.68,0.62,0.6,0.65,0.068,Second Class
RP01963,15.0,10.0,19.0,6,29,33,112.0,18.67,Fail,0.15,0.1,0.19,0.06,0.29,0.33,0.01,Fail
RP19875,96.2879680205473,76.0,81.0,83,85,92,513.29,85.55,First Class,0.962879680205473,0.76,0.81,0.8300000000000001,0.85,0.92,0.076,First Class
RP01600,17.0,19.0,27.0,33,22,30,148.0,24.67,Fail,0.17,0.19,0.27,0.33,0.22,0.3,0.019,Fail
RP09676,56.0,54.0,59.0,58,50,53,330.0,55.0,Lower Class,0.56,0.54,0.59,0.58,0.5,0.53,0.054,Lower Class
RP10953,57.0,57.0,59.0,58,51,50,332.0,55.33,Lower Class,0.5700000000000001,0.5700000000000001,0.59,0.58,0.51,0.5,0.057,Lower Class
RP04334,46.0,45.0,42.0,43,40,47,263.0,43.83,Pass Class,0.46,0.45,0.42,0.43,0.4,0.47000000000000003,0.045,Pass Class
RP12100,61.0,64.0,62.0,62,69,66,384.0,64.0,Second Class,0.61,0.64,0.62,0.62,0.6900000000000001,0.66,0.064,Second Class
RP06956,45.6820054134343,42.0,49.0,42,46,40,264.68,44.11,Pass Class,0.45682005413434296,0.42,0.49,0.42,0.46,0.4,0.042,Pass Class
RP18822,87.0,80.0,70.0,97,91,85,510.0,85.0,First Class,0.87,0.8,0.7000000000000001,0.97,0.91,0.85,0.08,First Class
RP08546,52.0,58.0,51.0,55,54,54,324.0,54.0,Lower Class,0.52,0.58,0.51,0.55,0.54,0.54,0.058,Lower Class
RP15975,66.0,61.0,63.0,64,64,63,381.0,63.5,Second Class,0.66,0.61,0.63,0.64,0.64,0.63,0.061,Second Class
RP13723,65.0,67.0,68.0,66,65,66,397.0,66.17,Second Class,0.65,0.67,0.68,0.66,0.65,0.66,0.067,Second Class
RP00696,14.0,10.0,20.0,14,16,13,87.0,14.5,Fail,0.14,0.1,0.2,0.14,0.16,0.13,0.01,Fail
RP15631,64.0,63.0,60.0,60,64,68,379.0,63.17,Second Class,0.64,0.63,0.6,0.6,0.64,0.68,0.063,Second Class
RP13590,63.0,63.0,60.0,69,65,61,381.0,63.5,Second Class,0.63,0.63,0.6,0.6900000000000001,0.65,0.61,0.063,Second Class
RP14522,61.11915770258051,69.0,63.0,63,60,67,383.12,63.85,Second Class,0.6111915770258051,0.6900000000000001,0.63,0.63,0.6,0.67,0.069,Second Class
RP19918,87.0,89.0,92.0,93,83,90,534.0,89.0,First Class,0.87,0.89,0.92,0.93,0.8300000000000001,0.9,0.089,First Class
RP09771,58.0,58.0,54.0,50,54,53,327.0,54.5,Lower Class,0.58,0.58,0.54,0.5,0.54,0.53,0.058,Lower Class
RP13378,60.0,68.0,61.0,67,69,68,393.0,65.5,Second Class,0.6,0.68,0.61,0.67,0.6900000000000001,0.68,0.068,Second Class
RP01035,2.0,38.0,28.0,30,11,25,134.0,22.33,Fail,0.02,0.38,0.28,0.3,0.11,0.25,0.038,Fail
RP10843,55.0,50.0,52.0,52,52,50,311.0,51.83,Lower Class,0.55,0.5,0.52,0.52,0.52,0.5,0.05,Lower Class
RP16593,74.0,97.0,97.0,94,97,92,551.0,91.83,First Class,0.74,0.97,0.97,0.9400000000000001,0.97,0.92,0.097,First Class
RP10422,54.0,52.0,56.0,54,52,57,325.0,54.17,Lower Class,0.54,0.52,0.56,0.54,0.52,0.5700000000000001,0.052,Lower Class
RP10980,59.0,54.0,51.0,56,58,57,335.0,55.83,Lower Class,0.59,0.54,0.51,0.56,0.58,0.5700000000000001,0.054,Lower Class
RP02128,5.0,34.0,14.0,26,17,30,126.0,21.0,Fail,0.05,0.34,0.14,0.26,0.17,0.3,0.034,Fail
RP12188,68.0,63.0,60.0,66,67,62,386.0,64.33,Second Class,0.68,0.63,0.6,0.66,0.67,0.62,0.063,Second Class
RP05971,43.0,47.0,41.0,47,47,42,267.0,44.5,Pass Class,0.43,0.47000000000000003,0.41000000000000003,0.47000000000000003,0.47000000000000003,0.42,0.047,Pass Class
RP13226,68.0,63.0,67.0,64,67,69,398.0,66.33,Second Class,0.68,0.63,0.67,0.64,0.67,0.6900000000000001,0.063,Second Class
RP00994,24.0,35.0,6.0,24,33,11,133.0,22.17,Fail,0.24,0.35000000000000003,0.06,0.24,0.33,0.11,0.035,Fail
RP15085,65.0,64.0,67.0,64,66,69,395.0,65.83,Second Class,0.65,0.64,0.67,0.64,0.66,0.6900000000000001,0.064,Second Class
RP14846,61.0,61.0,69.0,66,66,64,387.0,64.5,Second Class,0.61,0.61,0.6900000000000001,0.66,0.66,0.64,0.061,Second Class
RP14946,68.0,64.0,65.0,60,64,67,388.0,64.67,Second Class,0.68,0.64,0.65,0.6,0.64,0.67,0.064,Second Class
RP00448,15.0,32.0,20.0,19,9,22,117.0,19.5,Fail,0.15,0.32,0.2,0.19,0.09,0.22,0.032,Fail
RP17278,93.0,100.0,78.0,88,95,82,536.0,89.33,First Class,0.93,1.0,0.78,0.88,0.9500000000000001,0.8200000000000001,0.1,First Class
RP05454,49.0,49.0,45.0,42,49,43,277.0,46.17,Pass Class,0.49,0.49,0.45,0.42,0.49,0.43,0.049,Pass Class
RP03212,29.0,12.0,13.0,25,12,0,91.0,15.17,Fail,0.29,0.12,0.13,0.25,0.12,0.0,0.012,Fail
RP05562,46.0,46.0,40.0,44,48,47,271.0,45.17,Pass Class,0.46,0.46,0.4,0.44,0.48,0.47000000000000003,0.046,Pass Class
RP18912,99.0,97.0,82.0,91,73,74,516.0,86.0,First Class,0.99,0.97,0.8200000000000001,0.91,0.73,0.74,0.097,First Class
RP03211,39.0,31.0,29.0,38,27,9,173.0,28.83,Fail,0.39,0.31,0.29,0.38,0.27,0.09,0.031,Fail
RP13814,63.0,68.0,60.0,61,64,68,384.0,64.0,Second Class,0.63,0.68,0.6,0.61,0.64,0.68,0.068,Second Class
RP08967,58.0,57.0,53.0,58,54,54,334.0,55.67,Lower Class,0.58,0.5700000000000001,0.53,0.58,0.54,0.54,0.057,Lower Class
RP17654,90.0526242285479,75.0,99.0,75,95,84,518.05,86.34,First Class,0.900526242285479,0.75,0.99,0.75,0.9500000000000001,0.84,0.075,First Class
RP10650,58.0,54.0,54.0,56,52,59,333.0,55.5,Lower Class,0.58,0.54,0.54,0.56,0.52,0.59,0.054,Lower Class
RP19715,99.0,90.0,98.0,81,70,83,521.0,86.83,First Class,0.99,0.9,0.98,0.81,0.7000000000000001,0.8300000000000001,0.09,First Class
RP03972,7.0,10.0,14.0,39,29,32,131.0,21.83,Fail,0.07,0.1,0.14,0.39,0.29,0.32,0.01,Fail
RP10808,53.0,53.0,54.0,57,54,55,326.0,54.33,Lower Class,0.53,0.53,0.54,0.5700000000000001,0.54,0.55,0.053,Lower Class
RP19545,91.0,72.0,88.0,99,89,100,539.0,89.83,First Class,0.91,0.72,0.88,0.99,0.89,1.0,0.072,First Class
RP11367,56.0,50.0,59.0,53,59,52,329.0,54.83,Lower Class,0.56,0.5,0.59,0.53,0.59,0.52,0.05,Lower Class
RP03779,6.0,4.0,22.0,1,4,9,46.0,7.67,Fail,0.06,0.04,0.22,0.01,0.04,0.09,0.004,Fail
RP13080,64.0,64.0,62.0,61,69,69,389.0,64.83,Second Class,0.64,0.64,0.62,0.61,0.6900000000000001,0.6900000000000001,0.064,Second Class
RP06353,46.0,45.0,40.0,43,47,43,264.0,44.0,Pass Class,0.46,0.45,0.4,0.43,0.47000000000000003,0.43,0.045,Pass Class
RP04008,43.0,55.0,46.0,43,47,40,274.0,45.67,Pass Class,0.43,0.55,0.46,0.43,0.47000000000000003,0.4,0.055,Pass Class
RP03777,16.0,33.0,36.0,38,36,24,183.0,30.5,Fail,0.16,0.33,0.36,0.38,0.36,0.24,0.033,Fail
RP17148,92.0,98.0,94.0,82,94,88,548.0,91.33,First Class,0.92,0.98,0.9400000000000001,0.8200000000000001,0.9400000000000001,0.88,0.098,First Class
RP14105,62.0,66.0,61.0,68,65,69,391.0,65.17,Second Class,0.62,0.66,0.61,0.68,0.65,0.6900000000000001,0.066,Second Class
RP19146,91.0,72.0,88.0,81,75,84,491.0,81.83,First Class,0.91,0.72,0.88,0.81,0.75,0.84,0.072,First Class
RP19184,81.0,73.0,75.0,87,79,79,474.0,79.0,First Class,0.81,0.73,0.75,0.87,0.79,0.79,0.073,First Class
RP08427,56.0,59.0,53.0,57,50,55,330.0,55.0,Lower Class,0.56,0.59,0.53,0.5700000000000001,0.5,0.55,0.059,Lower Class
RP04338,49.0,46.0,48.0,49,43,42,277.0,46.17,Pass Class,0.49,0.46,0.48,0.49,0.43,0.42,0.046,Pass Class
RP08118,54.0,54.0,50.0,56,57,55,326.0,54.33,Lower Class,0.54,0.54,0.5,0.56,0.5700000000000001,0.55,0.054,Lower Class
RP07764,45.0,40.0,48.0,43,44,46,266.0,44.33,Pass Class,0.45,0.4,0.48,0.43,0.44,0.46,0.04,Pass Class
RP14013,63.0,69.0,63.0,68,66,60,389.0,64.83,Second Class,0.63,0.6900000000000001,0.63,0.68,0.66,0.6,0.069,Second Class
RP13652,63.0,68.0,67.0,65,62,61,386.0,64.33,Second Class,0.63,0.68,0.67,0.65,0.62,0.61,0.068,Second Class
RP00439,24.0,1.0,37.0,27,36,22,147.0,24.5,Fail,0.24,0.01,0.37,0.27,0.36,0.22,0.001,Fail
RP16534,69.52397218133227,70.0,82.0,89,73,82,465.52,77.59,First Class,0.6952397218133227,0.7000000000000001,0.8200000000000001,0.89,0.73,0.8200000000000001,0.07,First Class
RP03270,8.0,2.0,1.0,17,13,30,71.0,11.83,Fail,0.08,0.02,0.01,0.17,0.13,0.3,0.002,Fail
RP03753,30.0,9.0,34.0,14,0,19,106.0,17.67,Fail,0.3,0.09,0.34,0.14,0.0,0.19,0.009,Fail
RP09114,58.0,50.0,53.0,57,53,57,328.0,54.67,Lower Class,0.58,0.5,0.53,0.5700000000000001,0.53,0.5700000000000001,0.05,Lower Class
RP09441,54.0,56.0,50.0,52,57,50,319.0,53.17,Lower Class,0.54,0.56,0.5,0.52,0.5700000000000001,0.5,0.056,Lower Class
RP01740,24.0,1.0,13.0,11,2,4,55.0,9.17,Fail,0.24,0.01,0.13,0.11,0.02,0.04,0.001,Fail
RP00607,21.0,19.0,3.0,24,28,37,132.0,22.0,Fail,0.21,0.19,0.03,0.24,0.28,0.37,0.019,Fail
RP17086,91.0,77.0,90.0,97,90,100,545.0,90.83,First Class,0.91,0.77,0.9,0.97,0.9,1.0,0.077,First Class
RP12999,64.0,67.0,67.0,66,61,68,393.0,65.5,Second Class,0.64,0.67,0.67,0.66,0.61,0.68,0.067,Second Class
RP16973,71.0,77.0,78.0,99,75,94,494.0,82.33,First Class,0.71,0.77,0.78,0.99,0.75,0.9400000000000001,0.077,First Class
RP18367,86.0,73.0,94.0,73,93,100,519.0,86.5,First Class,0.86,0.73,0.9400000000000001,0.73,0.93,1.0,0.073,First Class
RP15684,69.0,63.0,62.0,60,69,60,383.0,63.83,Second Class,0.6900000000000001,0.63,0.62,0.6,0.6900000000000001,0.6,0.063,Second Class
RP11038,51.0,58.0,51.0,56,53,54,323.0,53.83,Lower Class,0.51,0.58,0.51,0.56,0.53,0.54,0.058,Lower Class
RP05747,45.0,43.0,40.0,40,42,42,252.0,42.0,Pass Class,0.45,0.43,0.4,0.4,0.42,0.42,0.043,Pass Class
RP11585,54.0,51.0,51.0,53,55,59,323.0,53.83,Lower Class,0.54,0.51,0.51,0.53,0.55,0.59,0.051,Lower Class
RP06271,44.0,47.0,46.0,47,42,49,275.0,45.83,Pass Class,0.44,0.47000000000000003,0.46,0.47000000000000003,0.42,0.49,0.047,Pass Class
RP08852,55.0,54.0,57.0,51,52,55,324.0,54.0,Lower Class,0.55,0.54,0.5700000000000001,0.51,0.52,0.55,0.054,Lower Class
RP18409,72.0,86.0,78.0,83,83,70,472.0,78.67,First Class,0.72,0.86,0.78,0.8300000000000001,0.8300000000000001,0.7000000000000001,0.086,First Class
RP06601,42.0,45.0,44.0,46,42,46,265.0,44.17,Pass Class,0.42,0.45,0.44,0.46,0.42,0.46,0.045,Pass Class
RP11379,58.0,55.0,55.0,55,51,57,331.0,55.17,Lower Class,0.58,0.55,0.55,0.55,0.51,0.5700000000000001,0.055,Lower Class
RP17190,92.0,76.0,93.0,82,92,97,532.0,88.67,First Class,0.92,0.76,0.93,0.8200000000000001,0.92,0.97,0.076,First Class
RP11606,53.0,51.0,58.0,52,52,56,322.0,53.67,Lower Class,0.53,0.51,0.58,0.52,0.52,0.56,0.051,Lower Class
RP06910,47.0,43.0,45.0,49,41,44,269.0,44.83,Pass Class,0.47000000000000003,0.43,0.45,0.49,0.41000000000000003,0.44,0.043,Pass Class
RP00739,30.0,36.0,36.0,3,35,4,144.0,24.0,Fail,0.3,0.36,0.36,0.03,0.35000000000000003,0.04,0.036,Fail
RP01995,54.0,33.0,24.0,13,24,26,174.0,29.0,Fail,0.54,0.33,0.24,0.13,0.24,0.26,0.033,Fail
RP00120,36.0,31.0,20.0,19,9,23,138.0,23.0,Fail,0.36,0.31,0.2,0.19,0.09,0.23,0.031,Fail
RP14927,63.0,63.0,64.0,64,63,65,382.0,63.67,Second Class,0.63,0.63,0.64,0.64,0.63,0.65,0.063,Second Class
RP17610,78.0,97.0,95.0,74,92,78,514.0,85.67,First Class,0.78,0.97,0.9500000000000001,0.74,0.92,0.78,0.097,First Class
RP17437,72.0,95.0,75.0,83,88,70,483.0,80.5,First Class,0.72,0.9500000000000001,0.75,0.8300000000000001,0.88,0.7000000000000001,0.095,First Class
RP18554,97.0,94.0,82.0,83,81,81,518.0,86.33,First Class,0.97,0.9400000000000001,0.8200000000000001,0.8300000000000001,0.81,0.81,0.094,First Class
RP07294,45.0,47.0,43.0,47,49,43,274.0,45.67,Pass Class,0.45,0.47000000000000003,0.43,0.47000000000000003,0.49,0.43,0.047,Pass Class
RP03406,11.0,22.0,1.0,27,20,0,81.0,13.5,Fail,0.11,0.22,0.01,0.27,0.2,0.0,0.022,Fail
RP10538,50.0,57.0,50.0,53,59,54,323.0,53.83,Lower Class,0.5,0.5700000000000001,0.5,0.53,0.59,0.54,0.057,Lower Class
RP18467,70.0,71.0,81.0,89,89,91,491.0,81.83,First Class,0.7000000000000001,0.71,0.81,0.89,0.89,0.91,0.071,First Class
RP08627,56.0,56.0,53.0,57,58,57,337.0,56.17,Lower Class,0.56,0.56,0.53,0.5700000000000001,0.58,0.5700000000000001,0.056,Lower Class
RP03482,12.0,24.0,37.0,21,27,1,122.0,20.33,Fail,0.12,0.24,0.37,0.21,0.27,0.01,0.024,Fail
RP17819,90.0,93.0,77.0,75,81,96,512.0,85.33,First Class,0.9,0.93,0.77,0.75,0.81,0.96,0.093,First Class
RP00128,37.0,37.0,14.0,31,24,19,162.0,27.0,Fail,0.37,0.37,0.14,0.31,0.24,0.19,0.037,Fail
RP13427,61.0,64.0,63.0,66,66,60,380.0,63.33,Second Class,0.61,0.64,0.63,0.66,0.66,0.6,0.064,Second Class
RP10611,53.0,56.0,55.0,59,57,55,335.0,55.83,Lower Class,0.53,0.56,0.55,0.59,0.5700000000000001,0.55,0.056,Lower Class
RP15274,67.0,69.0,65.0,67,61,69,398.0,66.33,Second Class,0.67,0.6900000000000001,0.65,0.67,0.61,0.6900000000000001,0.069,Second Class
RP19581,100.0,78.0,87.0,90,95,88,538.0,89.67,First Class,1.0,0.78,0.87,0.9,0.9500000000000001,0.88,0.078,First Class
RP19286,91.0,85.0,99.0,98,99,89,561.0,93.5,First Class,0.91,0.85,0.99,0.98,0.99,0.89,0.085,First Class
RP12823,61.0,60.0,66.0,68,67,67,389.0,64.83,Second Class,0.61,0.6,0.66,0.68,0.67,0.67,0.06,Second Class
RP03074,28.0,6.0,5.0,39,35,13,126.0,21.0,Fail,0.28,0.06,0.05,0.39,0.35000000000000003,0.13,0.006,Fail
RP02381,24.0,16.0,13.0,28,9,30,120.0,20.0,Fail,0.24,0.16,0.13,0.28,0.09,0.3,0.016,Fail
RP02484,13.0,19.0,21.0,9,25,12,99.0,16.5,Fail,0.13,0.19,0.21,0.09,0.25,0.12,0.019,Fail
RP03462,36.0,32.0,16.0,30,2,12,128.0,21.33,Fail,0.36,0.32,0.16,0.3,0.02,0.12,0.032,Fail
RP15232,69.0,60.0,66.0,61,64,68,388.0,64.67,Second Class,0.6900000000000001,0.6,0.66,0.61,0.64,0.68,0.06,Second Class
RP07459,48.0,42.0,49.0,46,41,44,270.0,45.0,Pass Class,0.48,0.42,0.49,0.46,0.41000000000000003,0.44,0.042,Pass Class
RP15885,60.0,67.0,68.0,65,61,61,382.0,63.67,Second Class,0.6,0.67,0.68,0.65,0.61,0.61,0.067,Second Class
