Student_ID,Machine_learning,Data_mining,Cyber_security,Software_engineering,Research_methodology,Blockchain,Total_Score,Percentage,Class
RP16947,85,79,82,88,83,97,514,85.66666666666667,First Class
RP06386,49,48,47,46,45,47,282,47.0,Pass Class
RP15140,63,60,60,63,63,65,374,62.33333333333333,Second Class
RP06272,40,40,46,45,45,49,265,44.166666666666664,Pass Class
RP00342,18,21,30,26,6,12,113,18.833333333333332,Fail
RP00829,1,32,34,15,33,30,145,24.166666666666668,Fail
RP12530,63,69,63,69,65,60,389,64.83333333333333,Second Class
RP11552,59,52,54,55,53,51,324,54.0,Lower Class
RP09528,52,54,51,51,53,54,315,52.5,Lower Class
RP11837,56,58,55,54,57,56,336,56.00000000000001,Lower Class
RP00314,29,4,15,10,7,33,98,16.333333333333332,Fail
RP11698,50,56,52,53,54,57,322,53.666666666666664,Lower Class
RP10052,53,57,55,51,54,55,325,54.166666666666664,Lower Class
RP12864,61,67,66,69,68,62,393,65.5,Second Class
RP16071,82,76,87,85,97,86,513,85.5,First Class
RP17137,83,84,70,94,81,97,509,84.83333333333334,First Class
RP18262,76,93,91,87,94,98,539,89.83333333333333,First Class
RP04910,44,41,47,49,40,44,265,44.166666666666664,Pass Class
RP17797,73,70,95,92,97,86,513,85.5,First Class
RP08874,50,56,57,53,59,59,334,55.666666666666664,Lower Class
RP18286,94,75,96,87,75,82,509,84.83333333333334,First Class
RP00410,33,19,33,37,18,2,142,23.666666666666668,Fail
RP03796,31,10,13,5,27,28,114,19.0,Fail
RP02704,14,24,22,11,26,10,107,17.833333333333336,Fail
RP10343,53,58,50,53,52,50,316,52.666666666666664,Lower Class
RP04982,47,41,42,47,40,44,261,43.5,Pass Class
RP08583,58,58,50,59,55,51,331,55.166666666666664,Lower Class
RP07668,45,40,42,42,40,41,250,41.66666666666667,Pass Class
RP17518,86,100,76,78,91,92,523,87.16666666666667,First Class
RP17184,84,99,88,72,93,83,519,86.5,First Class
RP09726,50,52,53,51,50,55,311,51.83333333333333,Lower Class
RP18154,75,93,99,95,70,73,505,84.16666666666667,First Class
RP07500,48,46,49,46,47,43,279,46.5,Pass Class
RP17037,98,90,100,80,79,86,533,88.83333333333333,First Class
RP07721,45,42,44,43,46,44,264,44.0,Pass Class
RP01906,16,7,20,33,8,39,123,20.5,Fail
RP06718,42,43,42,48,46,48,269,44.83333333333333,Pass Class
RP02175,14,1,36,8,4,13,76,12.666666666666668,Fail
RP06770,49,42,46,49,46,42,274,45.666666666666664,Pass Class
RP07162,47,42,42,45,40,46,262,43.666666666666664,Pass Class
RP06505,49,44,43,48,47,42,273,45.5,Pass Class
RP18766,100,98,73,84,97,89,541,90.16666666666666,First Class
RP04421,41,43,46,41,48,42,261,43.5,Pass Class
RP01273,39,17,3,11,5,27,102,17.0,Fail
RP00452,28,12,29,34,2,0,105,17.5,Fail
RP03520,22,2,36,32,5,33,130,21.666666666666668,Fail
RP17478,75,85,77,83,74,75,469,78.16666666666666,First Class
RP09568,50,57,56,54,53,56,326,54.333333333333336,Lower Class
RP00248,11,4,16,34,6,0,71,11.833333333333334,Fail
RP17816,82,90,75,71,86,83,487,81.16666666666667,First Class
RP01748,38,11,4,12,36,10,111,18.5,Fail
RP02086,23,36,39,26,33,4,161,26.833333333333332,Fail
RP12493,65,69,60,67,66,64,391,65.16666666666666,Second Class
RP13352,66,68,69,64,67,64,398,66.33333333333333,Second Class
RP04975,41,43,40,42,40,41,247,41.16666666666667,Pass Class
RP03499,32,36,31,34,12,13,158,26.333333333333332,Fail
RP13443,62,64,68,67,67,61,389,64.83333333333333,Second Class
RP01085,16,10,37,19,26,1,109,18.166666666666668,Fail
RP04936,43,47,48,45,42,40,265,44.166666666666664,Pass Class
RP06238,44,44,41,40,48,45,262,43.666666666666664,Pass Class
RP06735,40,49,40,48,45,46,268,44.666666666666664,Pass Class
RP12984,60,63,60,65,62,62,372,62.0,Second Class
RP14250,66,69,62,65,67,65,394,65.66666666666666,Second Class
RP11983,58,50,52,53,50,52,315,52.5,Lower Class
RP05923,41,43,46,45,49,42,266,44.333333333333336,Pass Class
RP17269,94,86,75,100,81,82,518,86.33333333333333,First Class
RP08949,58,54,56,53,58,51,330,55.00000000000001,Lower Class
RP19451,70,80,86,95,88,85,504,84.0,First Class
RP04150,44,46,45,48,48,44,275,45.83333333333333,Pass Class
RP05100,48,41,46,40,41,49,265,44.166666666666664,Pass Class
RP09513,58,51,53,59,56,53,330,55.00000000000001,Lower Class
RP13260,62,69,67,60,69,66,393,65.5,Second Class
RP17361,91,89,92,85,83,95,535,89.16666666666667,First Class
RP17038,88,72,81,83,72,88,484,80.66666666666666,First Class
RP03336,15,6,14,15,8,39,97,16.166666666666664,Fail
RP17586,88,100,70,90,77,85,510,85.0,First Class
RP19820,100,78,96,99,87,90,550,91.66666666666666,First Class
RP13729,66,64,69,61,61,63,384,64.0,Second Class
RP09894,54,55,53,51,57,52,322,53.666666666666664,Lower Class
RP07651,47,48,40,48,44,48,275,45.83333333333333,Pass Class
RP02239,1,25,15,33,25,29,128,21.333333333333336,Fail
RP14205,67,60,68,61,66,60,382,63.66666666666667,Second Class
RP00252,36,19,34,27,13,9,138,23.0,Fail
RP08197,55,50,55,53,51,54,318,53.0,Lower Class
RP04707,48,46,43,42,48,44,271,45.166666666666664,Pass Class
RP08144,52,58,56,54,59,51,330,55.00000000000001,Lower Class
RP02715,13,11,27,13,30,24,118,19.666666666666664,Fail
RP18080,89,88,80,86,77,72,492,82.0,First Class
RP09530,52,52,59,55,58,58,334,55.666666666666664,Lower Class
RP10342,54,56,58,52,57,59,336,56.00000000000001,Lower Class
RP15291,67,61,63,64,62,64,381,63.5,Second Class
RP00327,21,21,26,7,33,39,147,24.5,Fail
RP04981,40,45,41,49,40,46,261,43.5,Pass Class
RP07439,40,44,44,42,48,48,266,44.333333333333336,Pass Class
RP06648,43,46,49,41,45,43,267,44.5,Pass Class
RP06259,45,45,42,44,49,41,266,44.333333333333336,Pass Class
RP09048,52,50,57,57,59,54,329,54.833333333333336,Lower Class
RP03394,23,26,23,34,12,24,142,23.666666666666668,Fail
RP17665,71,95,96,84,98,88,532,88.66666666666667,First Class
RP19415,89,93,83,97,100,90,552,92.0,First Class
RP16118,80,74,88,94,86,71,493,82.16666666666667,First Class
RP01338,39,6,7,37,22,1,112,18.666666666666668,Fail
RP03169,37,23,34,25,18,22,159,26.5,Fail
RP12861,67,69,60,60,61,62,379,63.16666666666667,Second Class
RP19815,82,86,73,85,92,75,493,82.16666666666667,First Class
RP02394,23,13,17,10,33,17,113,18.833333333333332,Fail
RP19916,99,74,97,93,93,85,541,90.16666666666666,First Class
RP15180,63,60,66,67,69,62,387,64.5,Second Class
RP05924,46,45,48,49,47,44,279,46.5,Pass Class
RP16298,81,85,91,97,72,75,501,83.5,First Class
RP02744,17,26,5,9,21,8,86,14.333333333333334,Fail
RP05006,49,48,47,43,43,48,278,46.33333333333333,Pass Class
RP18717,72,98,87,81,71,90,499,83.16666666666667,First Class
RP19614,93,70,88,89,76,75,491,81.83333333333334,First Class
RP11644,57,54,54,53,51,57,326,54.333333333333336,Lower Class
RP04120,40,42,49,49,43,49,272,45.33333333333333,Pass Class
RP02091,32,18,2,8,24,23,107,17.833333333333336,Fail
RP07444,43,44,41,46,46,43,263,43.833333333333336,Pass Class
RP08732,53,51,51,57,57,53,322,53.666666666666664,Lower Class
RP14405,63,67,64,69,65,67,395,65.83333333333333,Second Class
RP05703,47,48,45,40,48,44,272,45.33333333333333,Pass Class
RP03801,38,31,39,22,30,6,166,27.666666666666668,Fail
RP11420,58,50,52,58,53,55,326,54.333333333333336,Lower Class
RP02009,5,33,4,34,31,6,113,18.833333333333332,Fail
RP01494,16,38,17,18,35,25,149,24.833333333333332,Fail
RP09283,59,56,56,57,52,59,339,56.49999999999999,Lower Class
RP07790,46,44,42,49,40,40,261,43.5,Pass Class
RP03849,25,14,31,27,31,23,151,25.166666666666664,Fail
RP15651,65,68,65,63,60,67,388,64.66666666666666,Second Class
RP19144,93,83,73,83,78,99,509,84.83333333333334,First Class
RP18552,98,72,92,96,76,85,519,86.5,First Class
RP19250,93,100,86,82,91,74,526,87.66666666666667,First Class
RP04195,40,46,42,47,44,46,265,44.166666666666664,Pass Class
RP01513,0,26,16,34,28,5,109,18.166666666666668,Fail
RP02749,1,37,14,6,19,6,83,13.833333333333334,Fail
RP18212,97,93,95,89,75,90,539,89.83333333333333,First Class
RP03734,9,3,35,29,8,4,88,14.666666666666666,Fail
RP07655,43,44,44,41,47,43,262,43.666666666666664,Pass Class
RP02347,10,35,8,37,4,26,120,20.0,Fail
RP02520,21,12,24,34,10,35,136,22.666666666666664,Fail
RP00719,32,24,20,34,13,3,126,21.0,Fail
RP00140,34,31,32,7,0,36,140,23.333333333333332,Fail
RP17948,73,91,98,81,74,99,516,86.0,First Class
RP17763,72,72,97,74,89,78,482,80.33333333333333,First Class
RP02445,17,14,11,26,22,15,105,17.5,Fail
RP05199,46,46,47,40,47,40,266,44.333333333333336,Pass Class
RP01403,9,7,27,2,21,17,83,13.833333333333334,Fail
RP16322,74,77,90,93,99,100,533,88.83333333333333,First Class
RP01731,29,24,8,27,29,4,121,20.166666666666664,Fail
RP09261,50,51,54,57,55,50,317,52.83333333333333,Lower Class
RP03722,32,37,22,33,33,23,180,30.0,Fail
RP17841,85,100,90,72,72,92,511,85.16666666666667,First Class
RP19737,80,89,99,100,89,90,547,91.16666666666666,First Class
RP08122,52,50,54,54,58,51,319,53.166666666666664,Lower Class
RP09532,58,57,51,53,55,56,330,55.00000000000001,Lower Class
RP17731,71,83,70,90,97,72,483,80.5,First Class
RP18907,90,74,80,79,73,88,484,80.66666666666666,First Class
RP14284,61,60,69,65,66,63,384,64.0,Second Class
RP04075,41,47,40,47,46,40,261,43.5,Pass Class
RP09050,53,55,55,59,59,56,337,56.166666666666664,Lower Class
RP06439,40,44,43,41,47,45,260,43.333333333333336,Pass Class
RP02268,12,26,11,19,33,15,116,19.333333333333332,Fail
RP02831,13,8,21,37,35,16,130,21.666666666666668,Fail
RP10496,56,57,58,53,53,53,330,55.00000000000001,Lower Class
RP14178,62,69,68,69,64,61,393,65.5,Second Class
RP12292,69,64,67,63,68,64,395,65.83333333333333,Second Class
RP08367,58,53,56,58,55,55,335,55.833333333333336,Lower Class
RP16895,89,89,73,85,87,74,497,82.83333333333334,First Class
RP08467,58,53,50,55,59,53,328,54.666666666666664,Lower Class
RP02933,19,19,23,24,13,5,103,17.166666666666668,Fail
RP13785,60,69,62,67,65,67,390,65.0,Second Class
RP16076,72,99,81,91,86,91,520,86.66666666666667,First Class
RP12951,63,66,61,60,69,60,379,63.16666666666667,Second Class
RP02947,37,6,22,27,0,7,99,16.5,Fail
RP17515,76,75,71,86,95,72,475,79.16666666666666,First Class
RP11293,53,53,55,50,51,51,313,52.166666666666664,Lower Class
RP19607,88,93,96,86,93,87,543,90.5,First Class
RP09391,55,53,52,53,58,57,328,54.666666666666664,Lower Class
RP09294,52,53,54,59,50,53,321,53.5,Lower Class
RP17748,88,99,91,78,88,87,531,88.5,First Class
RP06163,40,48,46,42,48,45,269,44.83333333333333,Pass Class
RP09759,53,52,55,53,56,53,322,53.666666666666664,Lower Class
RP08545,56,53,54,58,51,57,329,54.833333333333336,Lower Class
RP02580,0,17,10,3,1,17,48,8.0,Fail
RP04388,46,42,43,48,41,41,261,43.5,Pass Class
RP11226,51,54,58,59,56,52,330,55.00000000000001,Lower Class
RP18150,98,100,80,70,78,74,500,83.33333333333334,First Class
RP04833,42,49,41,42,45,44,263,43.833333333333336,Pass Class
RP09392,58,53,53,50,56,50,320,53.333333333333336,Lower Class
RP06706,40,43,42,43,44,40,252,42.0,Pass Class
RP16193,87,100,74,85,75,73,494,82.33333333333334,First Class
RP02627,1,38,21,37,5,10,112,18.666666666666668,Fail
RP09099,52,55,52,55,56,56,326,54.333333333333336,Lower Class
RP10873,55,53,50,53,50,57,318,53.0,Lower Class
RP06889,41,49,49,48,49,49,285,47.5,Pass Class
RP19365,94,92,76,92,81,76,511,85.16666666666667,First Class
RP05688,47,41,40,48,48,45,269,44.83333333333333,Pass Class
RP04950,49,44,49,42,44,41,269,44.83333333333333,Pass Class
RP14307,62,64,63,61,69,64,383,63.83333333333333,Second Class
RP11331,58,55,50,53,56,56,328,54.666666666666664,Lower Class
RP19491,81,84,75,98,75,89,502,83.66666666666667,First Class
RP01806,11,18,13,1,5,38,86,14.333333333333334,Fail
RP13812,68,63,69,69,69,65,403,67.16666666666666,Second Class
RP11998,59,52,56,54,53,52,326,54.333333333333336,Lower Class
RP16481,78,73,80,100,75,74,480,80.0,First Class
RP08509,53,50,55,50,56,59,323,53.833333333333336,Lower Class
RP19716,79,90,89,82,90,82,512,85.33333333333334,First Class
RP08576,51,50,53,52,56,55,317,52.83333333333333,Lower Class
RP04878,48,40,48,48,46,48,278,46.33333333333333,Pass Class
RP10880,51,55,57,52,59,58,332,55.333333333333336,Lower Class
RP01148,30,7,1,1,35,14,88,14.666666666666666,Fail
RP06077,49,40,41,47,47,40,264,44.0,Pass Class
RP06310,40,46,42,47,41,43,259,43.166666666666664,Pass Class
RP06211,48,42,44,47,40,47,268,44.666666666666664,Pass Class
RP16880,73,77,74,71,79,73,447,74.5,First Class
RP05715,41,45,41,40,48,46,261,43.5,Pass Class
RP15993,62,69,67,66,60,62,386,64.33333333333333,Second Class
RP15144,69,65,60,62,63,69,388,64.66666666666666,Second Class
RP13303,68,68,69,63,62,65,395,65.83333333333333,Second Class
RP00425,32,15,31,23,18,5,124,20.666666666666668,Fail
RP07361,40,47,43,41,42,48,261,43.5,Pass Class
RP19417,83,100,81,71,94,86,515,85.83333333333333,First Class
RP07242,46,49,43,42,41,40,261,43.5,Pass Class
RP15704,67,68,66,63,66,62,392,65.33333333333333,Second Class
RP09996,59,51,57,52,50,53,322,53.666666666666664,Lower Class
RP15487,66,62,68,60,69,61,386,64.33333333333333,Second Class
RP02178,16,39,12,28,30,2,127,21.166666666666668,Fail
RP07052,41,42,45,45,46,41,260,43.333333333333336,Pass Class
RP06406,40,49,43,49,47,46,274,45.666666666666664,Pass Class
RP05352,45,47,45,44,49,49,279,46.5,Pass Class
RP12907,64,63,69,68,67,69,400,66.66666666666666,Second Class
RP01607,39,21,36,22,14,28,160,26.666666666666668,Fail
RP03063,19,29,31,24,15,30,148,24.666666666666668,Fail
RP17403,94,78,91,89,71,97,520,86.66666666666667,First Class
RP03489,29,10,20,34,3,15,111,18.5,Fail
RP04202,47,41,40,42,49,47,266,44.333333333333336,Pass Class
RP18506,79,95,91,77,96,85,523,87.16666666666667,First Class
RP17688,94,99,70,89,82,94,528,88.0,First Class
RP16599,78,95,72,96,70,93,504,84.0,First Class
RP02806,11,33,26,37,37,34,178,29.666666666666668,Fail
RP12350,62,61,62,60,64,60,369,61.5,Second Class
RP18690,86,84,100,84,79,92,525,87.5,First Class
RP06249,48,44,44,49,41,44,270,45.0,Pass Class
RP09705,50,58,55,50,56,58,327,54.50000000000001,Lower Class
RP06915,43,41,49,41,49,41,264,44.0,Pass Class
RP14038,66,67,62,66,62,61,384,64.0,Second Class
RP04032,42,43,43,44,42,43,257,42.833333333333336,Pass Class
RP04450,42,47,42,46,49,47,273,45.5,Pass Class
RP11263,56,55,58,50,52,53,324,54.0,Lower Class
RP18577,75,89,70,96,76,85,491,81.83333333333334,First Class
RP03529,6,17,10,27,5,24,89,14.833333333333334,Fail
RP18788,74,84,72,95,91,77,493,82.16666666666667,First Class
RP15570,60,66,68,65,66,60,385,64.16666666666667,Second Class
RP17683,74,90,84,83,92,82,505,84.16666666666667,First Class
RP02320,38,22,5,14,9,36,124,20.666666666666668,Fail
RP12784,69,68,61,66,64,60,388,64.66666666666666,Second Class
RP08100,54,58,53,51,51,57,324,54.0,Lower Class
RP03510,35,26,4,4,27,20,116,19.333333333333332,Fail
RP11341,51,52,50,58,52,56,319,53.166666666666664,Lower Class
RP08166,50,57,50,52,54,51,314,52.33333333333333,Lower Class
RP05395,44,44,48,40,49,40,265,44.166666666666664,Pass Class
RP08026,54,56,56,56,56,52,330,55.00000000000001,Lower Class
RP04394,49,49,46,44,41,49,278,46.33333333333333,Pass Class
RP04591,49,49,49,43,43,46,279,46.5,Pass Class
RP16145,72,77,86,91,84,71,481,80.16666666666666,First Class
RP01053,1,2,34,2,31,36,106,17.666666666666668,Fail
RP10331,56,53,59,52,53,54,327,54.50000000000001,Lower Class
RP16862,74,100,93,86,93,78,524,87.33333333333333,First Class
RP02579,2,32,21,15,22,29,121,20.166666666666664,Fail
RP10505,58,55,53,52,54,53,325,54.166666666666664,Lower Class
RP19883,90,91,77,88,71,81,498,83.0,First Class
RP08353,51,52,53,58,54,50,318,53.0,Lower Class
RP17459,88,81,71,75,72,79,466,77.66666666666666,First Class
RP19376,78,91,93,91,98,78,529,88.16666666666667,First Class
RP04725,48,46,45,45,49,42,275,45.83333333333333,Pass Class
RP18919,91,77,79,96,78,75,496,82.66666666666667,First Class
RP02233,29,13,19,4,19,28,112,18.666666666666668,Fail
RP02778,3,25,38,3,28,23,120,20.0,Fail
RP15132,62,65,63,60,67,65,382,63.66666666666667,Second Class
RP01291,5,14,33,8,6,4,70,11.666666666666666,Fail
RP14762,64,68,64,63,61,64,384,64.0,Second Class
RP02208,13,10,9,0,0,17,49,8.166666666666666,Fail
RP03450,1,22,26,14,12,33,108,18.0,Fail
RP15250,60,68,67,69,64,60,388,64.66666666666666,Second Class
RP09510,59,55,50,52,55,52,323,53.833333333333336,Lower Class
RP03036,37,29,13,8,21,17,125,20.833333333333336,Fail
RP16263,92,72,86,76,74,94,494,82.33333333333334,First Class
RP16818,89,80,93,98,77,84,521,86.83333333333333,First Class
RP15338,63,67,67,65,68,61,391,65.16666666666666,Second Class
RP10183,51,55,51,56,56,58,327,54.50000000000001,Lower Class
RP02999,1,17,32,37,4,33,124,20.666666666666668,Fail
RP06760,41,41,45,41,41,48,257,42.833333333333336,Pass Class
RP02266,7,22,20,30,39,7,125,20.833333333333336,Fail
RP07338,40,44,45,46,45,42,262,43.666666666666664,Pass Class
RP10677,56,52,52,53,53,50,316,52.666666666666664,Lower Class
RP04506,41,48,42,43,45,41,260,43.333333333333336,Pass Class
RP18427,81,74,78,97,84,84,498,83.0,First Class
RP19202,78,95,99,70,89,95,526,87.66666666666667,First Class
RP06693,42,42,45,46,46,40,261,43.5,Pass Class
RP14802,66,60,65,60,61,60,372,62.0,Second Class
RP14031,66,60,68,60,65,63,382,63.66666666666667,Second Class
RP03107,37,31,5,3,5,29,110,18.333333333333332,Fail
RP00222,27,3,27,13,17,28,115,19.166666666666668,Fail
RP18357,75,84,89,96,74,87,505,84.16666666666667,First Class
RP11826,57,54,53,50,50,52,316,52.666666666666664,Lower Class
RP03051,5,13,15,14,27,20,94,15.666666666666668,Fail
RP04286,42,46,42,40,42,40,252,42.0,Pass Class
RP17542,78,93,79,96,92,81,519,86.5,First Class
RP12247,65,68,68,69,64,66,400,66.66666666666666,Second Class
RP00211,10,36,17,32,9,1,105,17.5,Fail
RP18239,72,99,87,83,96,83,520,86.66666666666667,First Class
RP01912,30,35,30,6,19,38,158,26.333333333333332,Fail
RP00500,30,25,12,13,17,26,123,20.5,Fail
RP05000,49,41,49,43,47,48,277,46.166666666666664,Pass Class
RP17918,87,71,97,73,89,71,488,81.33333333333333,First Class
RP17267,75,91,98,91,85,95,535,89.16666666666667,First Class
RP08749,52,54,52,53,56,53,320,53.333333333333336,Lower Class
RP13684,67,61,62,67,67,66,390,65.0,Second Class
RP00181,36,39,38,22,8,33,176,29.333333333333332,Fail
RP18927,75,91,79,99,91,76,511,85.16666666666667,First Class
RP13685,69,69,60,65,69,63,395,65.83333333333333,Second Class
RP12001,69,68,62,61,63,64,387,64.5,Second Class
RP18843,75,91,84,93,83,88,514,85.66666666666667,First Class
RP11795,58,58,55,59,50,59,339,56.49999999999999,Lower Class
RP07268,47,47,41,47,43,41,266,44.333333333333336,Pass Class
RP02421,30,35,19,33,37,21,175,29.166666666666668,Fail
RP15826,64,67,63,61,63,60,378,63.0,Second Class
RP18203,78,76,82,95,80,78,489,81.5,First Class
RP15635,63,62,68,68,68,62,391,65.16666666666666,Second Class
RP14889,67,62,64,63,64,67,387,64.5,Second Class
RP00467,34,22,28,15,31,17,147,24.5,Fail
RP15058,69,64,65,64,61,63,386,64.33333333333333,Second Class
RP00060,38,39,6,35,3,29,150,25.0,Fail
RP04203,45,46,44,49,41,43,268,44.666666666666664,Pass Class
RP18077,89,89,73,72,89,85,497,82.83333333333334,First Class
RP07485,43,40,41,44,49,41,258,43.0,Pass Class
RP01581,23,8,0,9,18,31,89,14.833333333333334,Fail
RP07285,43,41,45,44,42,42,257,42.833333333333336,Pass Class
RP19828,71,92,87,91,80,97,518,86.33333333333333,First Class
RP16234,89,80,85,85,100,72,511,85.16666666666667,First Class
RP09394,57,58,55,56,55,51,332,55.333333333333336,Lower Class
RP02699,17,1,0,34,17,3,72,12.0,Fail
RP04565,41,41,45,42,49,41,259,43.166666666666664,Pass Class
RP11404,57,53,54,53,50,50,317,52.83333333333333,Lower Class
RP04200,48,44,45,46,48,43,274,45.666666666666664,Pass Class
RP19839,71,99,78,82,78,100,508,84.66666666666667,First Class
RP14903,63,64,61,69,69,67,393,65.5,Second Class
RP07158,41,46,43,49,45,42,266,44.333333333333336,Pass Class
RP02974,36,29,18,16,26,29,154,25.666666666666664,Fail
RP07842,42,45,45,49,44,44,269,44.83333333333333,Pass Class
RP14767,66,65,64,62,67,63,387,64.5,Second Class
RP13635,67,65,67,64,60,69,392,65.33333333333333,Second Class
RP07696,48,43,40,49,47,47,274,45.666666666666664,Pass Class
RP05935,46,44,45,47,43,41,266,44.333333333333336,Pass Class
RP13876,60,63,69,65,67,67,391,65.16666666666666,Second Class
RP17226,93,100,92,88,97,85,555,92.5,First Class
RP05216,41,41,47,45,42,47,263,43.833333333333336,Pass Class
RP11433,56,53,53,59,55,50,326,54.333333333333336,Lower Class
RP11166,54,51,54,50,53,57,319,53.166666666666664,Lower Class
RP11366,50,50,52,52,51,59,314,52.33333333333333,Lower Class
RP06627,42,41,45,46,47,41,262,43.666666666666664,Pass Class
RP03596,20,34,28,29,2,5,118,19.666666666666664,Fail
RP13086,61,61,62,67,68,69,388,64.66666666666666,Second Class
RP05273,44,44,43,44,46,40,261,43.5,Pass Class
RP05628,48,40,47,46,43,42,266,44.333333333333336,Pass Class
RP12011,68,62,67,63,65,60,385,64.16666666666667,Second Class
RP14842,65,68,60,61,64,60,378,63.0,Second Class
RP10073,50,54,52,50,59,51,316,52.666666666666664,Lower Class
